Search__ID,Search_Type,PMID,PUB_YEAR,PROJECT_NUMBER,FY_Start,FY_Last,APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,Activity_Code,Institute_Code,Acronym_institute_name,full_institute_name,Compressed Names,Project_Count
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,28768753,2017,U01NS041588,2002,2021,2017,2017U01NS041588,3436132,U01,NS,NINDS,National Institute of Neurological Disorders and Stroke,National Institute of Neurological Disorders and Stroke,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,26547624,2015,R01NS054794,2007,2020,2015,2015R01NS054794,625922,R01,NS,NINDS,National Institute of Neurological Disorders and Stroke,National Institute of Neurological Disorders and Stroke,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,28504688,2017,P30NS055077,2008,2018,2017,2017P30NS055077,654822,P30,NS,NINDS,National Institute of Neurological Disorders and Stroke,National Institute of Neurological Disorders and Stroke,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,32845379,2020,T32AR048522,2003,2021,2020,2020T32AR048522,279553,T32,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,18638454,2008,R01AR049932,2004,2008,2008,2008R01AR049932,379572,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,26902539,2017,K23AR064768,2013,2016,2016,2016K23AR064768,169113,K23,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29708512,2018,R21AR064473,2013,2014,2014,2014R21AR064473,153011,R21,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29084995,2017,K08AR066569,2014,2018,2017,2017K08AR066569,177911,K08,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,31058470,2019,ZIAAR041203,2015,2019,2019,2019ZIAAR041203,1569458,ZIA,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,32884147,2020,T32EB001026,2003,2020,2020,2020T32EB001026,184110,T32,EB,NIBIB,National Institute of Biomedical Imaging and Bioengineering,National Institute of Biomedical Imaging and Bioengineering,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,18695239,2008,R37EB000244,2008,2017,2008,2008R37EB000244,553629,R37,EB,NIBIB,National Institute of Biomedical Imaging and Bioengineering,National Institute of Biomedical Imaging and Bioengineering,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,22483106,2012,T32EB009383,2009,2020,2012,2012T32EB009383,293587,T32,EB,NIBIB,National Institute of Biomedical Imaging and Bioengineering,National Institute of Biomedical Imaging and Bioengineering,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29507367,2018,R01EB022376,2016,2019,2018,2018R01EB022376,451488,R01,EB,NIBIB,National Institute of Biomedical Imaging and Bioengineering,National Institute of Biomedical Imaging and Bioengineering,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29381046,2018,R01EB023776,2017,2020,2018,2018R01EB023776,353250,R01,EB,NIBIB,National Institute of Biomedical Imaging and Bioengineering,National Institute of Biomedical Imaging and Bioengineering,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,32160706,2020,R21EB024041,2017,2018,2018,2018R21EB024041,183916,R21,EB,NIBIB,National Institute of Biomedical Imaging and Bioengineering,National Institute of Biomedical Imaging and Bioengineering,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,31215123,2019,R21EB024041,2017,2018,2018,2018R21EB024041,183916,R21,EB,NIBIB,National Institute of Biomedical Imaging and Bioengineering,National Institute of Biomedical Imaging and Bioengineering,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,32884147,2020,R01EB024562,2018,2021,2020,2020R01EB024562,536828,R01,EB,NIBIB,National Institute of Biomedical Imaging and Bioengineering,National Institute of Biomedical Imaging and Bioengineering,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,32160706,2020,R01EB027170,2018,2020,2020,2020R01EB027170,327809,R01,EB,NIBIB,National Institute of Biomedical Imaging and Bioengineering,National Institute of Biomedical Imaging and Bioengineering,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,32884147,2020,U01EB029372,2019,2019,2019,2019U01EB029372,568004,U01,EB,NIBIB,National Institute of Biomedical Imaging and Bioengineering,National Institute of Biomedical Imaging and Bioengineering,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,32884147,2020,R01EB028532,2019,2020,2020,2020R01EB028532,390737,R01,EB,NIBIB,National Institute of Biomedical Imaging and Bioengineering,National Institute of Biomedical Imaging and Bioengineering,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29146683,2018,T32HS013852,2003,2020,2018,2018T32HS013852,492435,T32,HS,AHRQ,Agency for Healthcare Research and Quality,Agency for Healthcare Research and Quality,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,28122070,2017,K12HS023000,2014,2018,2017,2017K12HS023000,752180,K12,HS,AHRQ,Agency for Healthcare Research and Quality,Agency for Healthcare Research and Quality,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,25771732,2015,K12HS023000,2014,2018,2015,2015K12HS023000,796744,K12,HS,AHRQ,Agency for Healthcare Research and Quality,Agency for Healthcare Research and Quality,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,19445702,2009,P30DA018310,2004,2021,2009,2009P30DA018310,1456828,P30,DA,NIDA,National Institute on Drug Abuse,National Institute on Drug Abuse,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,29700298,2018,R01DA036865,2013,2017,2017,2017R01DA036865,495327,R01,DA,NIDA,National Institute on Drug Abuse,National Institute on Drug Abuse,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,30875366,2019,R01DA036858,2013,2017,2017,2017R01DA036858,641026,R01,DA,NIDA,National Institute on Drug Abuse,National Institute on Drug Abuse,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,20028367,2010,K01AA015344,2005,2009,2009,2009K01AA015344,151183,K01,AA,NIAAA,National Institute on Alcohol Abuse and Alcoholism,National Institute on Alcohol Abuse and Alcoholism,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,20028367,2010,R01AA017442,2009,2013,2010,2010R01AA017442,391511,R01,AA,NIAAA,National Institute on Alcohol Abuse and Alcoholism,National Institute on Alcohol Abuse and Alcoholism,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,28827398,2017,ZIAAA000350,2009,2019,2017,2017ZIAAA000350,1901406,ZIA,AA,NIAAA,National Institute on Alcohol Abuse and Alcoholism,National Institute on Alcohol Abuse and Alcoholism,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,32595449,2020,ZIAAA000242,2015,2019,2019,2019ZIAAA000242,2852471,ZIA,AA,NIAAA,National Institute on Alcohol Abuse and Alcoholism,National Institute on Alcohol Abuse and Alcoholism,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,30933362,2019,ZIAAA000242,2015,2019,2019,2019ZIAAA000242,2852471,ZIA,AA,NIAAA,National Institute on Alcohol Abuse and Alcoholism,National Institute on Alcohol Abuse and Alcoholism,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,28848234,2018,ZIAAA000242,2015,2019,2018,2018ZIAAA000242,2758020,ZIA,AA,NIAAA,National Institute on Alcohol Abuse and Alcoholism,National Institute on Alcohol Abuse and Alcoholism,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,30253291,2018,P50AT002776,2005,2019,2018,2018P50AT002776,1828664,P50,AT,NCCIH,National Center for Complementary and Integrative Health,National Center for Complementary and Integrative Health,2
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,22288532,2012,R01AT002543,2005,2009,2009,2009R01AT002543,449056,R01,AT,NCCIH,National Center for Complementary and Integrative Health,National Center for Complementary and Integrative Health,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,21196532,2011,R01AT002543,2005,2009,2009,2009R01AT002543,449056,R01,AT,NCCIH,National Center for Complementary and Integrative Health,National Center for Complementary and Integrative Health,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,21069265,2011,R01AT002543,2005,2009,2009,2009R01AT002543,449056,R01,AT,NCCIH,National Center for Complementary and Integrative Health,National Center for Complementary and Integrative Health,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,20048381,2010,R01AT002543,2005,2009,2009,2009R01AT002543,449056,R01,AT,NCCIH,National Center for Complementary and Integrative Health,National Center for Complementary and Integrative Health,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,19687008,2009,R01AT002543,2005,2009,2009,2009R01AT002543,449056,R01,AT,NCCIH,National Center for Complementary and Integrative Health,National Center for Complementary and Integrative Health,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,19601924,2009,R01AT002543,2005,2009,2009,2009R01AT002543,449056,R01,AT,NCCIH,National Center for Complementary and Integrative Health,National Center for Complementary and Integrative Health,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,22288532,2012,R21AT003195,2008,2009,2009,2009R21AT003195,239762,R21,AT,NCCIH,National Center for Complementary and Integrative Health,National Center for Complementary and Integrative Health,1
"""""""""""""""proprotein convertase 9""[MeSH Terms] OR ""proprotein convertase 9""[All Fields] OR ""proprotein convertase subtilisin kexin type 9""[All Fields]""""""""""""",target,21196532,2011,R21AT003195,2008,2009,2009,2009R21AT003195,239762,R21,AT,NCCIH,National Center for Complementary and Integrative Health,National Center for Complementary and Integrative Health,1
