PMID,PUB_YEAR,PROJECT_NUMBER,FY_Start,FY_Last,APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,Activity_Code,Institute_Code,Acronym_institute_name,full_institute_name,Compressed Names,Project_Count,search_term,avg_cost
26660684,2016,ZIABC011295,2010,2018,2016,2016ZIABC011295,677596,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,338798.0
24847444,2014,ZIABC011295,2010,2018,2014,2014ZIABC011295,399891,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,399891.0
23554941,2013,ZIABC011295,2010,2018,2013,2013ZIABC011295,1015771,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,507885.5
23275602,2013,ZIABC011295,2010,2018,2013,2013ZIABC011295,1015771,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,507885.5
20113898,2010,ZIABC011295,2010,2018,2010,2010ZIABC011295,380034,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,380034.0
23275602,2013,ZIABC011320,2010,2013,2013,2013ZIABC011320,179253,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,179253.0
29891538,2018,ZIABC011332,2010,2019,2018,2018ZIABC011332,534706,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,534706.0
25939063,2015,ZIABC011332,2010,2019,2015,2015ZIABC011332,556314,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,556314.0
31079800,2019,ZIABC011337,2010,2019,2019,2019ZIABC011337,299444,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,299444.0
28651374,2017,ZIABC011337,2010,2019,2017,2017ZIABC011337,966524,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,322174.6666666667
27803044,2017,ZIABC011337,2010,2019,2017,2017ZIABC011337,966524,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,322174.6666666667
27638681,2017,ZIABC011337,2010,2019,2017,2017ZIABC011337,966524,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,322174.6666666667
26923004,2016,ZIABC011337,2010,2019,2016,2016ZIABC011337,1113294,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1113294.0
24812403,2014,ZIABC011337,2010,2019,2014,2014ZIABC011337,1577025,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1577025.0
23690473,2013,ZIABC011337,2010,2019,2013,2013ZIABC011337,1254555,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1254555.0
29712574,2018,ZIABC011340,2010,2019,2018,2018ZIABC011340,569613,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,569613.0
30830521,2019,ZIABC011343,2010,2019,2019,2019ZIABC011343,311778,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,311778.0
28923358,2017,ZIABC011343,2010,2019,2017,2017ZIABC011343,220323,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,220323.0
30414862,2019,ZIABC011345,2010,2019,2019,2019ZIABC011345,1662818,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1662818.0
26372038,2015,ZIABC011351,2010,2019,2015,2015ZIABC011351,549416,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,549416.0
22409825,2012,ZIABC011354,2010,2019,2012,2012ZIABC011354,121272,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,121272.0
30944253,2019,ZICBC010937,2010,2019,2019,2019ZICBC010937,1149407,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1149407.0
24927269,2014,ZIABC011413,2011,2016,2014,2014ZIABC011413,159257,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,159257.0
23546520,2013,ZIABC011413,2011,2016,2013,2013ZIABC011413,45333,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,45333.0
22160384,2012,ZIABC011413,2011,2016,2012,2012ZIABC011413,94170,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,94170.0
30842314,2019,ZIABC011415,2011,2019,2019,2019ZIABC011415,34490,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,34490.0
29895668,2018,ZIABC011415,2011,2019,2018,2018ZIABC011415,26928,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,13464.0
29315094,2018,ZIABC011415,2011,2019,2018,2018ZIABC011415,26928,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,13464.0
27226436,2016,ZIABC011415,2011,2019,2016,2016ZIABC011415,64018,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,32009.0
26811520,2016,ZIABC011415,2011,2019,2016,2016ZIABC011415,64018,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,32009.0
24055823,2013,ZIABC011415,2011,2019,2013,2013ZIABC011415,90667,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,45333.5
23546520,2013,ZIABC011415,2011,2019,2013,2013ZIABC011415,90667,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,45333.5
31178392,2019,ZIABC011417,2011,2019,2019,2019ZIABC011417,655320,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,327660.0
30528964,2019,ZIABC011417,2011,2019,2019,2019ZIABC011417,655320,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,327660.0
30514386,2018,ZIABC011417,2011,2019,2018,2018ZIABC011417,511631,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,170543.66666666666
29315094,2018,ZIABC011417,2011,2019,2018,2018ZIABC011417,511631,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,170543.66666666666
28857075,2018,ZIABC011417,2011,2019,2018,2018ZIABC011417,511631,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,170543.66666666666
28807568,2017,ZIABC011417,2011,2019,2017,2017ZIABC011417,368018,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,122672.66666666667
28610774,2017,ZIABC011417,2011,2019,2017,2017ZIABC011417,368018,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,122672.66666666667
28291388,2017,ZIABC011417,2011,2019,2017,2017ZIABC011417,368018,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,122672.66666666667
27207799,2016,ZIABC011417,2011,2019,2016,2016ZIABC011417,384113,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,384113.0
29712574,2018,ZIABC011447,2012,2019,2018,2018ZIABC011447,135623,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,135623.0
27419370,2016,ZIABC011427,2012,2019,2016,2016ZIABC011427,1867999,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1867999.0
22388761,2012,ZIABC011427,2012,2019,2012,2012ZIABC011427,274938,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,274938.0
30048343,2018,ZIDBC011517,2013,2019,2018,2018ZIDBC011517,1220331,ZID,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1220331.0
29528339,2018,ZIABC011479,2013,2019,2018,2018ZIABC011479,2008917,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,2008917.0
27037253,2016,ZIABC011479,2013,2019,2016,2016ZIABC011479,1104969,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1104969.0
24329789,2014,ZIABC011479,2013,2019,2014,2014ZIABC011479,299767,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,299767.0
24142051,2013,ZIABC011479,2013,2019,2013,2013ZIABC011479,244746,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,244746.0
28408606,2017,ZIABC011478,2013,2017,2017,2017ZIABC011478,957014,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,957014.0
27037253,2016,ZIABC011478,2013,2017,2016,2016ZIABC011478,1104969,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1104969.0
24827921,2014,ZICBC011532,2013,2019,2014,2014ZICBC011532,2398795,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,2398795.0
29891538,2018,ZIEBC011516,2013,2019,2018,2018ZIEBC011516,4881326,ZIE,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,4881326.0
31089138,2019,ZIABC011480,2013,2019,2019,2019ZIABC011480,967439,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,483719.5
30694219,2019,ZIABC011480,2013,2019,2019,2019ZIABC011480,967439,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,483719.5
30288356,2018,ZIABC011480,2013,2019,2018,2018ZIABC011480,1166116,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,583058.0
30232291,2018,ZIABC011480,2013,2019,2018,2018ZIABC011480,1166116,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,583058.0
27226436,2016,ZIABC011480,2013,2019,2016,2016ZIABC011480,1290137,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,430045.6666666667
27161516,2016,ZIABC011480,2013,2019,2016,2016ZIABC011480,1290137,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,430045.6666666667
26710685,2016,ZIABC011480,2013,2019,2016,2016ZIABC011480,1290137,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,430045.6666666667
26405586,2015,ZIABC011480,2013,2019,2015,2015ZIABC011480,1046090,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,523045.0
25548153,2015,ZIABC011480,2013,2019,2015,2015ZIABC011480,1046090,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,523045.0
25336630,2014,ZIABC011480,2013,2019,2014,2014ZIABC011480,916603,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,458301.5
24800166,2014,ZIABC011480,2013,2019,2014,2014ZIABC011480,916603,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,458301.5
24091329,2013,ZIABC011480,2013,2019,2013,2013ZIABC011480,799333,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,799333.0
25348789,2014,ZIABC011498,2013,2015,2014,2014ZIABC011498,1181515,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,590757.5
24876563,2014,ZIABC011498,2013,2015,2014,2014ZIABC011498,1181515,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,590757.5
23992830,2013,ZIABC011498,2013,2015,2013,2013ZIABC011498,830955,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,830955.0
30837712,2019,ZIABC011565,2014,2018,2018,2018ZIABC011565,771137,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,257045.66666666666
30048343,2018,ZIABC011565,2014,2018,2018,2018ZIABC011565,771137,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,257045.66666666666
29155426,2018,ZIABC011565,2014,2018,2018,2018ZIABC011565,771137,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,257045.66666666666
25939063,2015,ZIABC011565,2014,2018,2015,2015ZIABC011565,1043715,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,521857.5
25319501,2015,ZIABC011565,2014,2018,2015,2015ZIABC011565,1043715,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,521857.5
24959420,2014,ZIABC011565,2014,2018,2014,2014ZIABC011565,933078,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,933078.0
30518633,2019,ZICBC011569,2014,2019,2019,2019ZICBC011569,1214023,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1214023.0
29867227,2018,ZICBC011569,2014,2019,2018,2018ZICBC011569,1264987,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1264987.0
28291388,2017,ZICBC011569,2014,2019,2017,2017ZICBC011569,1330987,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1330987.0
27217459,2016,ZICBC011569,2014,2019,2016,2016ZICBC011569,1226298,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,613149.0
26811520,2016,ZICBC011569,2014,2019,2016,2016ZICBC011569,1226298,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,613149.0
25424856,2015,ZICBC011569,2014,2019,2015,2015ZICBC011569,939300,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,469650.0
25154820,2015,ZICBC011569,2014,2019,2015,2015ZICBC011569,939300,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,469650.0
24812403,2014,ZICBC011569,2014,2019,2014,2014ZICBC011569,1236222,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1236222.0
25432172,2015,ZIABC011579,2014,2016,2015,2015ZIABC011579,58814,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,58814.0
25384948,2014,ZIDBC011578,2014,2016,2014,2014ZIDBC011578,8249,ZID,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,8249.0
24824231,2014,ZIDBC011540,2014,2019,2014,2014ZIDBC011540,786057,ZID,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,786057.0
30353932,2019,ZIABC011564,2014,2019,2019,2019ZIABC011564,910962,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,910962.0
31152140,2019,ZIABC011633,2015,2019,2019,2019ZIABC011633,1584177,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1584177.0
27648536,2016,ZIABC011633,2015,2019,2016,2016ZIABC011633,1634170,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1634170.0
26789923,2016,ZIABC011728,2016,2019,2016,2016ZIABC011728,610675,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,610675.0
30963322,2019,ZIGBC011689,2016,2019,2019,2019ZIGBC011689,61594,ZIG,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,61594.0
31036766,2019,ZIABC011741,2016,2019,2019,2019ZIABC011741,236427,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,236427.0
31110075,2019,ZIABC011734,2016,2019,2019,2019ZIABC011734,787095,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,787095.0
30581986,2018,ZIABC011734,2016,2019,2018,2018ZIABC011734,551809,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,183936.33333333334
29419431,2018,ZIABC011734,2016,2019,2018,2018ZIABC011734,551809,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,183936.33333333334
29155426,2018,ZIABC011734,2016,2019,2018,2018ZIABC011734,551809,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,183936.33333333334
30576834,2019,ZIABC011743,2016,2019,2019,2019ZIABC011743,542352,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,542352.0
29728405,2018,ZIABC011743,2016,2019,2018,2018ZIABC011743,481641,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,481641.0
28434396,2017,ZIABC011743,2016,2019,2017,2017ZIABC011743,705152,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,705152.0
31276594,2019,ZIABC011773,2017,2019,2019,2019ZIABC011773,1844344,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,1844344.0
29562175,2018,ZICBC011842,2018,2019,2018,2018ZICBC011842,229485,ZIC,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,229485.0
31092900,2019,ZIABC011823,2019,2019,2019,2019ZIABC011823,278307,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,139153.5
30837712,2019,ZIABC011823,2019,2019,2019,2019ZIABC011823,278307,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1,onlyCAR_T,139153.5
10864983,2000,Z01CL002095,1999,2008,2000,2000Z01CL002095,0,Z01,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,0.0
19342965,2009,Z01CL002103,2000,2008,2008,2008Z01CL002103,45910,Z01,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,45910.0
16543064,2006,Z01CL002103,2000,2008,2006,2006Z01CL002103,0,Z01,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,0.0
15250045,2004,Z01CL002103,2000,2008,2004,2004Z01CL002103,0,Z01,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,0.0
14675481,2003,Z01CL002103,2000,2008,2003,2003Z01CL002103,0,Z01,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,0.0
14617317,2003,Z01CL002103,2000,2008,2003,2003Z01CL002103,0,Z01,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,0.0
15831096,2005,Z01CL002115,2003,2005,2005,2005Z01CL002115,0,Z01,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,0.0
15212694,2004,Z01CL002115,2003,2005,2004,2004Z01CL002115,0,Z01,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,0.0
14680473,2004,Z01CL002115,2003,2005,2004,2004Z01CL002115,0,Z01,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,0.0
14617317,2003,Z01CL002115,2003,2005,2003,2003Z01CL002115,0,Z01,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,0.0
17545540,2007,Z01CL002118,2007,2008,2007,2007Z01CL002118,745917,Z01,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,248639.0
17131119,2007,Z01CL002118,2007,2008,2007,2007Z01CL002118,745917,Z01,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,248639.0
16783574,2007,Z01CL002118,2007,2008,2007,2007Z01CL002118,745917,Z01,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,248639.0
22909381,2012,ZIACL002118,2012,2012,2012,2012ZIACL002118,0,ZIA,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,0.0
22420641,2012,ZIACL002118,2012,2012,2012,2012ZIACL002118,0,ZIA,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,0.0
31415245,2019,ZIACL008075,2012,2019,2019,2019ZIACL008075,0,ZIA,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,0.0
26823601,2016,ZIACL040015,2012,2019,2016,2016ZIACL040015,0,ZIA,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,0.0
26071480,2015,ZIDCL010334,2012,2015,2015,2015ZIDCL010334,0,ZID,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,0.0
29856956,2018,ZIACL090025,2012,2019,2018,2018ZIACL090025,0,ZIA,CL,CLC,Clinical Center,National Cancer Institute,1,onlyCAR_T,0.0
18496571,2008,Z01SC003800,1999,2008,2008,2008Z01SC003800,7775154,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,1295859.0
18481388,2008,Z01SC003800,1999,2008,2008,2008Z01SC003800,7775154,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,1295859.0
18424733,2008,Z01SC003800,1999,2008,2008,2008Z01SC003800,7775154,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,1295859.0
18354418,2008,Z01SC003800,1999,2008,2008,2008Z01SC003800,7775154,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,1295859.0
18276844,2008,Z01SC003800,1999,2008,2008,2008Z01SC003800,7775154,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,1295859.0
18157006,2008,Z01SC003800,1999,2008,2008,2008Z01SC003800,7775154,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,1295859.0
17657310,2007,Z01SC003800,1999,2008,2007,2007Z01SC003800,1060585,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,265146.25
17440104,2007,Z01SC003800,1999,2008,2007,2007Z01SC003800,1060585,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,265146.25
17273561,2007,Z01SC003800,1999,2008,2007,2007Z01SC003800,1060585,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,265146.25
17198091,2007,Z01SC003800,1999,2008,2007,2007Z01SC003800,1060585,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,265146.25
16946036,2006,Z01SC003800,1999,2008,2006,2006Z01SC003800,0,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,0.0
16751420,2006,Z01SC003800,1999,2008,2006,2006Z01SC003800,0,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,0.0
16622476,2006,Z01SC003800,1999,2008,2006,2006Z01SC003800,0,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,0.0
16272366,2005,Z01SC003800,1999,2008,2005,2005Z01SC003800,0,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,0.0
16237072,2005,Z01SC003800,1999,2008,2005,2005Z01SC003800,0,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,0.0
16203864,2005,Z01SC003800,1999,2008,2005,2005Z01SC003800,0,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,0.0
16166964,2005,Z01SC003800,1999,2008,2005,2005Z01SC003800,0,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,0.0
16000960,2005,Z01SC003800,1999,2008,2005,2005Z01SC003800,0,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,0.0
15980149,2005,Z01SC003800,1999,2008,2005,2005Z01SC003800,0,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,0.0
15931392,2005,Z01SC003800,1999,2008,2005,2005Z01SC003800,0,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,0.0
15838383,2005,Z01SC003800,1999,2008,2005,2005Z01SC003800,0,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,0.0
15778407,2005,Z01SC003800,1999,2008,2005,2005Z01SC003800,0,Z01,SC,NCI,Division of Clinical Sciences,National Cancer Institute,1,onlyCAR_T,0.0
